date,region,value,metric,pop,rate,rollraw,rollrate,roll_change,rank
2021-07-28,London,1023,hospitalBeds,9002488,11.363525283232812,893.1428571428571,9.921066899982062,43.92265193370166,3
2021-03-21,North West,894,cases,7367456,12.134446408638206,730.7142857142857,9.91813572709882,-7.000000000000001,3
2021-06-24,South East,1231,cases,9217265,13.355371685635598,913.8571428571429,9.91462372902529,39.034992392958046,6
2021-12-24,East of England,672,hospitalBeds,6269161,10.719137696415837,621.4285714285714,9.912467895282502,0.6245662734212405,5
2021-03-24,North West,631,cases,7367456,8.564693158669696,730,9.908440579760503,-5.806451612903226,3
2020-10-18,South East,859,cases,9217265,9.319467325719723,913.2857142857143,9.908424183157523,21.447568389057757,7
2021-10-11,London,894,hospitalBeds,9002488,9.930588077429261,891,9.897263956364062,-5.399666312755957,3
2021-07-21,North East and Yorkshire,927,hospitalBeds,8207113,11.295080255383349,811.8571428571429,9.892116056610197,47.1898471898472,2
2021-12-29,South East,1176,hospitalBeds,9217265,12.758665395863089,911.7142857142857,9.891375432021166,10.664123461071604,6
2021-06-20,Midlands,1073,cases,10827512,9.909940529273946,1070.857142857143,9.890149674801958,37.01334308170354,5
2021-12-09,South West,579,hospitalBeds,5659143,10.231231124571336,559.5714285714286,9.887918163075726,-0.9858442871587434,5
2020-10-31,London,963,hospitalBeds,9002488,10.697042861928836,889.7142857142857,9.882982190193262,41.38479001135072,4
2021-12-05,South West,542,hospitalBeds,5659143,9.577421881723081,559.1428571428571,9.880345083042736,-2.636815920398024,5
2020-10-15,East of England,921,cases,6269161,14.690961039284204,619.2857142857143,9.878286971505664,16.532258064516135,6
2021-03-22,Midlands,948,hospitalBeds,10827512,8.755474018407922,1069.5714285714287,9.878275162118763,-25.76103123450669,3
2021-11-17,South West,547,hospitalBeds,5659143,9.66577448210798,558.8571428571429,9.875296363020741,-8.619481429572522,6
2021-12-04,South West,543,hospitalBeds,5659143,9.595092401800061,558.7142857142857,9.872772003009745,-4.142156862745112,5
2020-10-10,East of England,547,cases,6269161,8.72525047610039,618.1428571428571,9.860057145491352,166.27692307692308,6
2020-10-17,East of England,628,cases,6269161,10.017289394864799,618,9.857778417239563,-0.02311070025421245,6
2021-12-18,South West,522,hospitalBeds,5659143,9.224011480183483,557.8571428571429,9.857625842943762,-1.488395560040366,5
2021-11-20,South West,560,hospitalBeds,5659143,9.895491243108719,557.7142857142857,9.855101482932765,-5.150631681243934,6
2021-12-17,East of England,603,hospitalBeds,6269161,9.618511950801711,617.5714285714286,9.850942232484197,12.402496099843988,6
2021-11-24,East of England,574,hospitalBeds,6269161,9.155930115688527,617.4285714285714,9.848663504232407,-11.325400082068121,6
2020-10-11,North East and Yorkshire,940,hospitalBeds,8207113,11.453479439115801,808.2857142857143,9.84859979734304,58.798765085602035,2
2021-12-08,South West,572,hospitalBeds,5659143,10.107537484032477,557.1428571428571,9.845004042888776,-1.5648662291771889,5
2021-12-06,South West,559,hospitalBeds,5659143,9.877820723031737,557,9.842479682877778,-2.10896309314587,5
2021-07-15,North West,788,hospitalBeds,7367456,10.695686543631886,725,9.840574548392281,31.103074141048825,1
2020-11-09,East of England,650,hospitalBeds,6269161,10.368213545640318,616.8571428571429,9.83954859122525,23.654066437571604,6
2021-03-25,Midlands,1111,cases,10827512,10.260898348577218,1065.142857142857,9.837374062876652,-4.397999743556866,2
2021-10-15,Midlands,1099,hospitalBeds,10827512,10.150069563534078,1064.2857142857142,9.829457721087858,7.457089283138604,3
2021-12-07,South West,571,hospitalBeds,5659143,10.089866963955496,556,9.824809162800799,-1.9400352733686066,5
2021-03-01,South West,471,hospitalBeds,5659143,8.322814956257512,555.7142857142857,9.819760442778804,-33.708248125426046,7
2021-11-18,South West,553,hospitalBeds,5659143,9.771797602569858,555.5714285714286,9.817236082767808,-7.843601895734604,6
2021-12-18,East of England,567,hospitalBeds,6269161,9.044272431350862,615.1428571428571,9.812203852203782,10.015329586101176,6
2021-11-19,South West,560,hospitalBeds,5659143,9.895491243108719,554.5714285714286,9.799565562690828,-6.995687589841888,6
2021-03-25,North West,747,cases,7367456,10.13918508641246,721.7142857142857,9.79597687063602,-2.414525787135411,3
2021-02-27,South East,680,cases,9217265,7.377459582641922,902.7142857142857,9.793732584603847,-16.37109581789306,5
2021-12-16,East of England,622,hospitalBeds,6269161,9.921582808289658,613.7142857142857,9.789416569685892,13.141954174348157,6
2020-10-09,South West,644,cases,5659143,11.379814929575026,553.8571428571429,9.786943762635842,261.32339235787515,5
2021-10-12,London,853,hospitalBeds,9002488,9.475158422871544,880.7142857142857,9.783009826997667,-5.401258247659971,3
2021-12-19,East of England,586,hospitalBeds,6269161,9.34734328883881,613.2857142857143,9.782580384930524,7.620957633492105,5
2020-11-12,South East,967,hospitalBeds,9217265,10.491181494727558,901,9.775133947000546,30.959302325581394,7
2021-10-24,South West,556,hospitalBeds,5659143,9.824809162800799,552.4285714285714,9.761700162525871,23.428024257899786,5
2021-03-22,North East and Yorkshire,737,hospitalBeds,8207113,8.98001526237058,801,9.759826628438038,-24.331983805668024,4
2021-12-23,East of England,658,hospitalBeds,6269161,10.495822327740505,611.5714285714286,9.755235645909055,-0.3491620111731791,5
2021-09-27,Midlands,1011,hospitalBeds,10827512,9.337325139884399,1056.142857142857,9.754252474094299,-12.612293144208047,4
2021-03-27,North West,632,hospitalBeds,7367456,8.57826636494334,718.2857142857143,9.749440163412098,-20.21580450650587,1
2021-08-20,Midlands,1129,hospitalBeds,10827512,10.427141526141924,1055.4285714285713,9.747655522603635,13.052792654934958,4
2021-10-18,London,918,hospitalBeds,9002488,10.197181045950853,877.2857142857143,9.744925117208869,-1.5392015392015337,4
2021-03-15,East of England,566,hospitalBeds,6269161,9.028321333588337,610.8571428571429,9.743842004650109,-30.01636661211129,5
2021-11-25,East of England,579,hospitalBeds,6269161,9.235685604501144,610.8571428571429,9.743842004650109,-10.450261780104702,6
2021-02-15,London,834,covidOccupiedMVBeds,9002488,9.264105656125285,877.1428571428571,9.743338254301,-14.053751399776038,1
2021-12-19,South West,514,hospitalBeds,5659143,9.082647319567645,550.4285714285714,9.726359122371912,-3.385155466399187,6
2021-03-20,Midlands,1192,cases,10827512,11.0089926476184,1051.4285714285713,9.710712594255924,-9.693251533742336,2
2020-09-14,North West,734,cases,7367456,9.962733404855081,715.4285714285714,9.710659574058825,73.16735822959889,1
2021-10-14,Midlands,1075,hospitalBeds,10827512,9.928411993447803,1051.2857142857142,9.709393203957791,7.3522975929978,3
2021-03-26,London,799,hospitalBeds,9002488,8.875324243697964,873.8571428571429,9.70684040742007,-21.425818882466277,2
2021-10-17,London,896,hospitalBeds,9002488,9.952804158139394,873.8571428571429,9.70684040742007,-2.5489883702405516,4
2021-12-20,East of England,607,hospitalBeds,6269161,9.682316341851804,608.4285714285714,9.705103624369697,4.387254901960781,5
2021-10-25,East of England,684,hospitalBeds,6269161,10.91055086956612,608.2857142857143,9.702824896117907,30.373545621555436,6
2021-10-13,London,849,hospitalBeds,9002488,9.430726261451278,872.8571428571429,9.695732367065004,-5.094749922336121,3
2021-10-16,London,882,hospitalBeds,9002488,9.797291593168467,871.2857142857143,9.67827687507847,-3.2672482157018132,4
2020-10-16,East of England,577,cases,6269161,9.203783408976097,606.4285714285714,9.673201428844648,1.9942335415665602,6
2021-12-22,East of England,630,hospitalBeds,6269161,10.049191590389846,606.4285714285714,9.673201428844648,0.04713646005185815,5
2020-09-21,North East and Yorkshire,901,cases,8207113,10.978281887918444,793.5714285714286,9.669312809162351,47.543160690571035,2
2021-12-15,East of England,620,hospitalBeds,6269161,9.88968061276461,606.1428571428571,9.668643972341071,12.875764831072086,6
2021-10-14,London,864,hospitalBeds,9002488,9.597346866777274,870,9.66399510890767,-4.455600878569185,4
2021-10-15,London,879,hospitalBeds,9002488,9.763967472103268,869.1428571428571,9.65447393146047,-3.9166140240050558,4
2021-12-30,South West,673,hospitalBeds,5659143,11.89226001180744,546.2857142857143,9.653152682052994,7.265077138849942,7
2021-12-21,East of England,630,hospitalBeds,6269161,10.049191590389846,605,9.650414146326757,1.2915570437694248,5
2021-10-13,Midlands,1086,hospitalBeds,10827512,10.030005046404012,1044.4285714285713,9.646062469647427,7.62549683497717,4
2020-11-08,East of England,636,hospitalBeds,6269161,10.144898176964988,603.2857142857143,9.62306940730529,25.83432657926103,6
2021-11-26,East of England,583,hospitalBeds,6269161,9.29948999555124,603.1428571428571,9.6207906790535,-10.093696763202734,6
2020-11-07,South West,629,hospitalBeds,5659143,11.114757128420328,544.4285714285714,9.620336001910031,48.000000000000014,5
2020-10-14,East of England,844,cases,6269161,13.462726511569889,603,9.61851195080171,32.40276035131743,6
2020-10-04,North West,852,hospitalBeds,7367456,11.564371745145136,708,9.609830041740324,43.6105476673428,1
2021-02-24,South West,385,cases,5659143,6.803150229637244,543.5714285714286,9.60518984184405,-23.11578096585169,7
2021-01-09,London,832,newAdmissions,9002488,9.241889575415152,864.2857142857143,9.600520592593005,19.565217391304348,1
2021-01-08,London,1015,covidOccupiedMVBeds,9002488,11.274660960392282,864.1428571428571,9.59893372968514,46.64242424242423,1
2021-03-02,East of England,495,cases,6269161,7.895793392449165,601.7142857142857,9.598003396535608,-29.741451209341125,4
2021-01-08,London,813,newAdmissions,9002488,9.030836808668893,863.7142857142857,9.59417314096154,24.943170076462064,1
2021-10-12,Midlands,1086,hospitalBeds,10827512,10.030005046404012,1038.142857142857,9.588009296529592,7.595498963577133,4
2021-03-19,Midlands,759,cases,10827512,7.009920653978495,1038,9.58668990623146,-12.521069106669886,2
2021-08-19,Midlands,1095,hospitalBeds,10827512,10.113126635186365,1036.7142857142858,9.574815393548265,13.21372854914198,4
2021-06-17,South West,837,cases,5659143,14.790225304432138,541.7142857142857,9.572373161701085,124.11347517730493,4
2021-09-28,Midlands,1012,hospitalBeds,10827512,9.346560871971326,1036.4285714285713,9.572176612952001,-12.737551118595153,4
2021-12-20,South West,519,hospitalBeds,5659143,9.170999919952544,541.4285714285714,9.567324441679093,-5.509847918224878,6
2021-01-07,London,820,newAdmissions,9002488,9.108593091154356,861.2857142857143,9.567196471527808,30.469595325687095,1
2021-06-10,North East and Yorkshire,927,cases,8207113,11.295080255383349,783.7142857142857,9.549207933584999,83.0497163830497,2
2021-10-23,South West,548,hospitalBeds,5659143,9.68344500218496,540,9.54208084156912,22.369698931693108,5
2021-03-13,South East,733,hospitalBeds,9217265,7.952467461877249,878.8571428571429,9.534901544624603,-26.569587013607066,6
2021-02-27,London,678,cases,9002488,7.531251360734943,858.1428571428571,9.532285487554743,-23.856002028140452,6
2021-12-14,East of England,654,hospitalBeds,6269161,10.432017936690412,597.2857142857143,9.527362820730147,11.226389997339727,6
2021-02-16,London,790,covidOccupiedMVBeds,9002488,8.775351880502368,856.5714285714286,9.514829995568208,-14.379551620733974,1
2021-10-11,Midlands,1073,hospitalBeds,10827512,9.909940529273946,1030,9.512804049536033,7.020929196971943,4
2021-11-27,East of England,566,hospitalBeds,6269161,9.028321333588337,596.2857142857143,9.511411722967622,-9.594975092051106,6
2021-06-19,Midlands,1210,cases,10827512,11.175235825183108,1029.2857142857142,9.50620709804537,37.57876646935268,5
2020-10-30,London,945,hospitalBeds,9002488,10.497098135537643,855.2857142857143,9.50054822939741,43.058542413381126,4
2020-10-09,East of England,667,cases,6269161,10.639382207603218,594.5714285714286,9.484066983946153,193.30514446793515,6
2021-03-28,Midlands,748,cases,10827512,6.908327601022284,1026.7142857142858,9.482458072678984,-5.707163474153763,2
2020-09-13,North West,906,cases,7367456,12.29732488392194,698.2857142857143,9.477976037939206,92.13836477987421,1
2021-06-12,London,962,cases,9002488,10.685934821573769,853,9.475158422871544,53.73326467559216,3
2021-03-28,North West,449,cases,7367456,6.094369616866392,698,9.474097979003878,-4.477028347996083,3
2021-03-28,North West,622,hospitalBeds,7367456,8.442534302206894,697.7142857142857,9.470219920068553,-19.48565776458952,1
2020-11-11,South East,1011,hospitalBeds,9217265,10.968546526545564,872.8571428571429,9.469806313013056,32.480485689505635,7
2021-07-14,North West,771,hospitalBeds,7367456,10.464942036979929,697.5714285714286,9.468280890600889,29.419560031804927,1
2020-10-05,London,989,cases,9002488,10.985851911160559,852,9.464050382516477,73.67501456027956,4
2021-06-26,East of England,742,cases,6269161,11.835714539792486,593,9.459000973176474,57.473444613050084,7
2021-12-14,South East,880,hospitalBeds,9217265,9.547300636360134,871.4285714285714,9.45430744834364,5.281325509147402,7
2021-12-21,South West,511,hospitalBeds,5659143,9.029635759336704,533.7142857142857,9.431009001085247,-6.716604244694135,6
2021-07-27,London,1001,hospitalBeds,9002488,11.119148395421355,848.8571428571429,9.429139398543413,42.45984176456485,3
2021-12-15,South East,835,hospitalBeds,9217265,9.059086399273538,869,9.427959378405633,3.5228046289993173,7
2021-09-29,Midlands,1003,hospitalBeds,10827512,9.263439283188973,1020.7142857142857,9.427043680157414,-12.54589963280294,4
2021-07-20,North East and Yorkshire,884,hospitalBeds,8207113,10.771144493806775,773.2857142857143,9.422140456524899,49.36534216335543,2
2021-03-23,Midlands,896,hospitalBeds,10827512,8.275215949887656,1019.1428571428571,9.412530386877956,-26.30926557173846,3
2021-08-18,Midlands,1067,hospitalBeds,10827512,9.854526136752376,1018.4285714285714,9.405933435387293,12.40933459476506,4
2021-12-13,South East,889,hospitalBeds,9217265,9.644943483777455,866.7142857142857,9.403161194934569,6.233584310978803,6
2021-11-28,East of England,569,hospitalBeds,6269161,9.07617462687591,589,9.39519658212638,-9.084895259095925,6
2021-01-10,London,734,newAdmissions,9002488,8.153301620618656,845.5714285714286,9.39264155166248,11.763595166163142,1
2021-03-27,London,742,hospitalBeds,9002488,8.242165943459186,845.4285714285714,9.391054688754613,-21.470276008492576,2
2021-01-06,London,977,newAdmissions,9002488,10.852555426899764,845.2857142857143,9.389467825846747,34.324631101021566,1
2021-06-23,South East,1118,cases,9217265,12.129411490284808,865.4285714285714,9.389212216732094,38.944954128440365,6
2021-10-24,East of England,626,hospitalBeds,6269161,9.985387199339753,588.5714285714286,9.388360397371013,31.713554987212277,6
2021-12-12,South East,880,hospitalBeds,9217265,9.547300636360134,865,9.384562557331268,7.816951566951561,6
2021-03-20,North West,770,cases,7367456,10.451368830706285,691.1428571428571,9.38102456455603,-14.568250044146216,3
2021-10-10,Midlands,1040,hospitalBeds,10827512,9.605161370405316,1015.7142857142857,9.380865019722775,4.944649446494457,4
2020-11-07,East of England,608,hospitalBeds,6269161,9.698267439614328,587.7142857142857,9.374688027860278,27.171561051004616,6
2020-10-22,Midlands,1230,hospitalBeds,10827512,11.35995046692167,1013,9.355796604058254,56.22383784974664,3
2020-10-11,South West,341,cases,5659143,6.02564734625013,529.4285714285714,9.355278200755334,102.84619594964424,5
2021-12-28,South East,1042,hospitalBeds,9217265,11.304871889871887,862.2857142857143,9.35511471445938,4.573804573804582,6
2021-12-16,South East,828,hospitalBeds,9217265,8.9831419623934,862,9.352014941525496,1.377688172043005,7
2021-03-23,North East and Yorkshire,675,hospitalBeds,8207113,8.224573001492729,767.4285714285714,9.35077379132676,-24.327370052120013,4
2021-03-16,East of England,532,hospitalBeds,6269161,8.485984009662538,585.5714285714286,9.340507104083443,-29.16882668049075,5
2021-12-11,South East,859,hospitalBeds,9217265,9.319467325719723,860.7142857142857,9.338065963323022,9.188111634650223,6
2021-01-11,London,795,newAdmissions,9002488,8.8308920822777,840.5714285714286,9.33710134988715,9.225914237980323,1
